Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation,Counties
2020,AL,Alabama,Barbour,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,22.3,,,17.4,27.5,24964,01005,HLTHOUT,TEETHLOST,AgeAdjPrv,All Teeth Lost,POINT (-85.4051035 31.8702531),1488
2021,AL,Alabama,Choctaw,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,5.5,,,4.9,6.2,12533,01023,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-88.2488894 31.9909539),1494
2021,AL,Alabama,Marion,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Age-adjusted prevalence,9,,,7.4,10.8,29246,01093,HLTHOUT,COPD,AgeAdjPrv,COPD,POINT (-87.881551 34.1382194),102
2021,AL,Alabama,Mobile,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Age-adjusted prevalence,18,,,15.8,20.5,413073,01097,DISABLT,MOBILITY,AgeAdjPrv,Mobility Disability,POINT (-88.1965682 30.6845725),1591
2021,AL,Alabama,Chilton,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,35.4,,,30.0,41.1,45274,01021,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-86.7266071 32.8540514),94
2021,AL,Alabama,DeKalb,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,25.1,,,21.0,29.5,71813,01049,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-85.8040207 34.4609148),1543
2021,AL,Alabama,Sumter,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,7.5,,,6.5,8.6,12164,01119,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-88.2000571 32.5974811),105
2020,AL,Alabama,Montgomery,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,61.9,,,58.6,65.2,227434,01101,PREVENT,DENTAL,CrdPrv,Dental Visit,POINT (-86.2044615 32.2028812),1593
2021,AL,Alabama,Henry,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,37.1,,,32.7,41.9,17459,01067,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-85.2399712 31.5169779),1550
2021,AL,Alabama,Dallas,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,86.7,,,84.1,89.1,37619,01047,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-87.11436 32.3335263),1542
2021,AL,Alabama,Clay,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,24.3,,,20.1,29.0,14190,01027,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-85.8635254 33.2703999),1496
2021,AL,Alabama,Lee,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,25.6,,,22.1,28.9,177218,01081,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-85.3530477 32.6040644),1586
2020,AL,Alabama,Henry,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,83.2,,,80.9,85.4,17459,01067,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,POINT (-85.2399712 31.5169779),1550
2021,AL,Alabama,Bullock,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Age-adjusted prevalence,70.3,,,65.8,74.9,10320,01011,PREVENT,BPMED,AgeAdjPrv,Taking BP Medication,POINT (-85.7172613 32.1017589),93
2021,AL,Alabama,St. Clair,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,4.8,,,4.1,5.6,92748,01115,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-86.3113273 33.7194907),1635
2021,AL,Alabama,Cleburne,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Age-adjusted prevalence,63.4,,,58.3,68.5,15103,01029,PREVENT,BPMED,AgeAdjPrv,Taking BP Medication,POINT (-85.5161261 33.6719637),1497
2021,AL,Alabama,Autauga,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,16.5,,,14.0,19.4,59095,01001,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-86.6464395 32.5322367),90
2021,AL,Alabama,Crenshaw,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,4.4,,,3.9,5.0,13083,01041,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-86.3200384 31.7303106),1540
2021,AL,Alabama,Pike,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Age-adjusted prevalence,6.4,,,5.6,7.4,32991,01109,HLTHOUT,CHD,AgeAdjPrv,Coronary Heart Disease,POINT (-85.9416076 31.7986533),1633
2021,AL,Alabama,Greene,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,19.6,,,17.1,22.3,7629,01063,HLTHSTAT,MHLTH,CrdPrv,Mental Health,POINT (-87.9642005 32.8444965),1548
2020,AL,Alabama,Cherokee,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,56.4,,,52.5,60.2,24996,01019,PREVENT,DENTAL,CrdPrv,Dental Visit,POINT (-85.6542417 34.0695153),1493
2021,AL,Alabama,Greene,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Age-adjusted prevalence,31.9,,,27.6,36.4,7629,01063,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-87.9642005 32.8444965),1548
2021,AL,Alabama,Lawrence,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,74.1,,,68.8,79.1,33090,01079,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-87.3218651 34.529776),1585
2021,AL,Alabama,Conecuh,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,16.6,,,14.4,19.1,11328,01035,HLTHSTAT,PHLTH,CrdPrv,Physical Health,POINT (-86.9887221 31.4309257),1499
2021,AL,Alabama,Winston,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15,,,12.6,17.4,23652,01133,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-87.3653458 34.1545665),1642
2020,AL,Alabama,Jefferson,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,63.4,,,60.4,66.2,667820,01073,PREVENT,DENTAL,CrdPrv,Dental Visit,POINT (-86.8965359 33.5534439),1583
2021,AL,Alabama,Limestone,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Age-adjusted prevalence,7.8,,,6.5,9.2,107517,01083,DISABLT,INDEPLIVE,AgeAdjPrv,Independent Living Disability,POINT (-86.9813995 34.8102387),3134
2021,AL,Alabama,Blount,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,9.2,,,7.5,11.0,59041,01009,HLTHOUT,COPD,CrdPrv,COPD,POINT (-86.56644 33.9773575),1489
2021,AL,Alabama,Covington,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,39.8,,,34.8,44.8,37524,01039,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-86.4487206 31.2439873),1539
2020,AL,Alabama,St. Clair,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,84.3,,,81.9,86.3,92748,01115,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening,POINT (-86.3113273 33.7194907),1635
2021,AL,Alabama,Mobile,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.6,,,3.3,4.0,413073,01097,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,POINT (-88.1965682 30.6845725),1591
2021,AL,Alabama,Etowah,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Age-adjusted prevalence,4.3,,,3.7,5.0,103162,01055,DISABLT,SELFCARE,AgeAdjPrv,Self-care Disability,POINT (-86.0342629 34.0476407),98
2020,AL,Alabama,Autauga,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,84.3,,,82.0,86.5,59095,01001,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening,POINT (-86.6464395 32.5322367),90
2021,AL,Alabama,Conecuh,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,77.3,,,72.3,81.8,11328,01035,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-86.9887221 31.4309257),1499
2021,AL,Alabama,Wilcox,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,44.7,,,39.7,50.1,10446,01131,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-87.3049349 31.9900824),106
2021,AL,Alabama,Autauga,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Age-adjusted prevalence,14.7,,,12.5,17.2,59095,01001,DISABLT,MOBILITY,AgeAdjPrv,Mobility Disability,POINT (-86.6464395 32.5322367),90
2021,AL,Alabama,Calhoun,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.9,,,3.5,4.4,115972,01015,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-85.8279089 33.7705162),1491
2020,AL,Alabama,Washington,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,83,,,81.0,84.9,15147,01129,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening,POINT (-88.2124041 31.4085035),1641
2021,AL,Alabama,Pickens,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,8,,,7.0,9.1,18801,01107,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-88.0968644 33.2968003),1632
2020,AL,Alabama,Madison,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Age-adjusted prevalence,44.8,,,38.2,51.2,395211,01089,PREVENT,COREW,AgeAdjPrv,Core preventive services for older women,POINT (-86.5510802 34.7642377),1588
2021,AL,Alabama,Escambia,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,12.5,,,10.0,15.5,36699,01053,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-87.1684097 31.1222867),1545
2021,AL,Alabama,Clarke,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,21,,,17.3,25.1,22760,01025,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-87.8186244 31.6855211),1495
2021,AL,Alabama,Monroe,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,19,,,16.5,21.6,19648,01099,HLTHSTAT,MHLTH,CrdPrv,Mental Health,POINT (-87.3832656 31.5803324),1592
2021,AL,Alabama,Talladega,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,16.9,,,14.6,19.5,81524,01121,DISABLT,COGNITION,CrdPrv,Cognitive Disability,POINT (-86.1759302 33.3693135),1637
2021,AL,Alabama,Perry,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,26.5,,,21.5,31.7,8355,01105,RISKBEH,CSMOKING,AgeAdjPrv,Current Smoking,POINT (-87.2938269 32.6390053),1631
2021,AL,Alabama,Lowndes,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,47.4,,,38.4,55.6,9965,01085,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-86.6505859 32.147888),1587
2020,AL,Alabama,Jefferson,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,12.5,,,8.9,16.6,667820,01073,HLTHOUT,TEETHLOST,AgeAdjPrv,All Teeth Lost,POINT (-86.8965359 33.5534439),1583
2021,AL,Alabama,Franklin,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,17.9,,,15.2,20.6,32013,01059,DISABLT,COGNITION,CrdPrv,Cognitive Disability,POINT (-87.8428144 34.4419892),99
2021,AL,Alabama,Blount,BRFSS,Disability,Any disability among adults aged >=18 years,%,Age-adjusted prevalence,32.4,,,27.7,37.4,59041,01009,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-86.56644 33.9773575),1489
2021,AL,Alabama,Conecuh,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Age-adjusted prevalence,11.4,,,10.0,12.9,11328,01035,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-86.9887221 31.4309257),1499
2021,AL,Alabama,Clarke,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,10.3,,,8.5,12.1,22760,01025,HLTHOUT,COPD,CrdPrv,COPD,POINT (-87.8186244 31.6855211),1495
2021,AL,Alabama,Jefferson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,39.3,,,35.0,44.1,667820,01073,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-86.8965359 33.5534439),1583
2020,AL,Alabama,Franklin,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,36.8,,,35.2,38.3,32013,01059,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,POINT (-87.8428144 34.4419892),99
2021,AL,Alabama,Pickens,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,25.9,,,22.7,29.2,18801,01107,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-88.0968644 33.2968003),1632
2021,AL,Alabama,Houston,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Age-adjusted prevalence,9.6,,,8.2,11.2,107458,01069,DISABLT,INDEPLIVE,AgeAdjPrv,Independent Living Disability,POINT (-85.2964111 31.1581831),1551
2020,AL,Alabama,Macon,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,19.4,,,14.0,25.6,18895,01087,HLTHOUT,TEETHLOST,AgeAdjPrv,All Teeth Lost,POINT (-85.692887 32.3870267),101
2021,AL,Alabama,Coosa,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Age-adjusted prevalence,7.5,,,6.4,8.7,10450,01037,HLTHOUT,COPD,AgeAdjPrv,COPD,POINT (-86.2434818 32.9314453),96
2021,AL,Alabama,Tuscaloosa,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,12.4,,,10.7,14.2,227007,01125,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-87.5227834 33.2902197),1639
2021,AL,Alabama,Autauga,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,18.4,,,15.6,21.6,59095,01001,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-86.6464395 32.5322367),90
2020,AL,Alabama,Etowah,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Age-adjusted prevalence,36.7,,,29.8,43.9,103162,01055,PREVENT,COREW,AgeAdjPrv,Core preventive services for older women,POINT (-86.0342629 34.0476407),98
2021,AL,Alabama,Jefferson,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.4,,,9.2,11.7,667820,01073,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-86.8965359 33.5534439),1583
2021,AL,Alabama,Barbour,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Age-adjusted prevalence,82.2,,,78.5,85.2,24964,01005,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-85.4051035 31.8702531),1488
2021,AL,Alabama,Conecuh,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Age-adjusted prevalence,7.3,,,6.4,8.3,11328,01035,DISABLT,VISION,AgeAdjPrv,Vision Disability,POINT (-86.9887221 31.4309257),1499
2021,AL,Alabama,Lowndes,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,7.7,,,6.8,8.6,9965,01085,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-86.6505859 32.147888),1587
2020,AL,Alabama,Tallapoosa,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,73.9,,,70.1,77.6,41023,01123,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-85.7996176 32.8633076),1638
2021,AL,Alabama,Elmore,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,76.3,,,71.6,80.8,89304,01051,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-86.1427347 32.597229),1544
2021,AL,Alabama,Blount,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,18.5,,,15.6,21.4,59041,01009,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-86.56644 33.9773575),1489
2021,AL,Alabama,Coffee,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Age-adjusted prevalence,6.1,,,5.3,7.0,54174,01031,HLTHOUT,CHD,AgeAdjPrv,Coronary Heart Disease,POINT (-85.9896022 31.402258),95
2020,AL,Alabama,Jefferson,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,37.4,,,36.1,38.6,667820,01073,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,POINT (-86.8965359 33.5534439),1583
2021,AL,Alabama,Lawrence,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,15.6,,,12.6,18.9,33090,01079,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-87.3218651 34.529776),1585
2021,AL,Alabama,Talladega,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,14.3,,,11.6,17.5,81524,01121,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-86.1759302 33.3693135),1637
2021,AL,Alabama,Crenshaw,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,40.7,,,35.6,45.7,13083,01041,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-86.3200384 31.7303106),1540
2021,AL,Alabama,Tuscaloosa,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Age-adjusted prevalence,5.8,,,5.1,6.6,227007,01125,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-87.5227834 33.2902197),1639
2021,AL,Alabama,Morgan,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,15.2,,,13.0,17.6,123668,01103,DISABLT,COGNITION,CrdPrv,Cognitive Disability,POINT (-86.8464021 34.4544844),103
2021,AL,Alabama,Marshall,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,24,,,19.9,28.3,98228,01095,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-86.3216681 34.3095637),1590
2021,AL,Alabama,Shelby,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Age-adjusted prevalence,9.3,,,8.1,10.6,226902,01117,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-86.6780894 33.2630428),1636
2021,AL,Alabama,Wilcox,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,84.3,,,81.9,86.6,10446,01131,PREVENT,BPMED,CrdPrv,Taking BP Medication,POINT (-87.3049349 31.9900824),106
2021,AL,Alabama,Cullman,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3,,,2.6,3.4,89496,01043,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-86.8692666 34.1319229),1541
2021,AL,Alabama,Coffee,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,18.4,,,15.8,21.2,54174,01031,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-85.9896022 31.402258),95
2021,AL,Alabama,Barbour,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Age-adjusted prevalence,27.3,,,23.7,31.0,24964,01005,HLTHSTAT,GHLTH,AgeAdjPrv,General Health,POINT (-85.4051035 31.8702531),1488
2021,AL,Alabama,Marshall,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,35.8,,,31.7,40.3,98228,01095,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-86.3216681 34.3095637),1590
2020,AL,Alabama,Chilton,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,55,,,51.1,58.6,45274,01021,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-86.7266071 32.8540514),94
2020,AL,Alabama,Russell,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Age-adjusted prevalence,43.6,,,42.2,44.9,58722,01113,RISKBEH,SLEEP,AgeAdjPrv,Sleep <7 hours,POINT (-85.1869798 32.2898113),1634
2020,AL,Alabama,Marshall,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,73.3,,,69.0,77.4,98228,01095,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-86.3216681 34.3095637),1590
2020,AL,Alabama,Lowndes,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,37.8,,,31.5,45.0,9965,01085,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-86.6505859 32.147888),1587
2020,AL,Alabama,Greene,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,73.3,,,70.8,75.8,7629,01063,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-87.9642005 32.8444965),1548
2021,AL,Alabama,Fayette,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,83,,,80.4,85.5,16148,01057,PREVENT,BPMED,CrdPrv,Taking BP Medication,POINT (-87.7642923 33.7161568),1546
2021,AL,Alabama,Morgan,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,18.7,,,16.3,21.5,123668,01103,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-86.8464021 34.4544844),103
2021,AL,Alabama,Covington,BRFSS,Disability,Any disability among adults aged >=18 years,%,Age-adjusted prevalence,34.3,,,29.5,39.3,37524,01039,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-86.4487206 31.2439873),1539
2021,AL,Alabama,Tallapoosa,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,11.9,,,9.3,14.7,41023,01123,PREVENT,ACCESS2,CrdPrv,Health Insurance,POINT (-85.7996176 32.8633076),1638
2021,AL,Alabama,Tallapoosa,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,37,,,32.0,42.1,41023,01123,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-85.7996176 32.8633076),1638
